county_fips,state,county,socioeconomic,material_hardship,healthcare_access,preventive_resources,life_expectancy,socioeconomic_z,material_hardship_z,healthcare_access_z,preventive_resources_z,adversity_domain_balanced
01047,AL,Dallas County,1.4135078269815726,2.41930438982405,-0.1610533733258549,0.6080211871357336,67.70649327400001,1.5855655668040307,2.6185108066609804,-0.22627288086246805,0.8748728216231515,1.4609264871827323
01051,AL,Elmore County,-0.3984066913917863,-0.2835928172616122,0.6210544449456942,0.15071824963042585,74.60542112999998,-0.4419824887826325,-0.25937530623784333,0.9514794255270016,0.22732148085588158,0.14373703135062119
01053,AL,Escambia County,1.3659992378970656,1.212481227524584,0.19738656326112403,1.2188450221520477,70.09832813699998,1.5324030437130218,1.3335564212698068,0.31349088591634366,1.739813238352552,1.4809729744189968
01055,AL,Etowah County,0.62014771797441115,0.26529086712163313,-0.22831810514113848,0.818815161581113,70.24328931900001,0.6977887262930402,0.32504378626123004,-0.3275647886830515,1.1733618746837011,0.562561831552557
01057,AL,Fayette County,1.1319992666555025,0.7131587426435988,0.4361585003400663,0.5655199294704653,70.67948309199998,1.270555047084517,0.8019071815835794,0.6730502625471595,0.8146900759456862,1.0718197327223333
01059,AL,Franklin County,0.9644137328590294,0.5575072428711705,0.7073335346044927,0.642682643458226,71.506373608,1.0830253817785975,0.6361786113395282,1.0814044748167566,0.923954230627474,1.1213013082185703
01061,AL,Geneva County,1.0002074037303865,0.07565602586869302,0.8904819348252704,0.4784425352232918,70.57963841399999,1.1230788098192768,0.12313175100775137,1.3572020640139406,0.6913865089428548,0.991918482257055
01065,AL,Hale County,1.4532179761065918,1.7541484620144743,0.6334992595781208,0.6965711274177168,69.946175937,1.630001567966917,1.91029186199031,0.9702196922696632,1.000261547239624,1.6590508326133657
01067,AL,Henry County,0.22609207366387563,0.903703806317338,0.22950926929597232,0.7911467647269087,74.21660145400001,0.2568370437975293,1.0047883681823626,0.36186348907433685,1.1341827966363118,0.8302131370888937
01069,AL,Houston County,0.26966303205204556,0.5864459702852147,-0.37736350496248094,-0.09016562153887694,73.54217492900001,0.30559332399958344,0.6669908677329706,-0.5520077098448234,-0.11377554903818486,0.09236420895791604
01071,AL,Jackson County,0.921791074768036,0.27757780896785167,0.28626608965532846,0.36223798789671935,70.89956418800001,1.0353302578309669,0.33812619990853054,0.4473318535631261,0.526838231962451,0.7067666534887027
01073,AL,Jefferson County,-0.6897173571102817,0.2633593707828169,-0.690612569047024,-0.20268522471116618,72.43208331,-0.7679616494217575,0.3229872424622198,-1.0237199202089198,-0.2731058614439987,-0.5243790984913129
01077,AL,Lauderdale County,0.061458059769785675,-0.40537471606495573,-0.3351710164235991,0.2101636343178815,74.903864823,0.07261015485242567,-0.38904151568518053,-0.4884713283791594,0.3114974950463464,-0.1485425094100954
01079,AL,Lawrence County,0.6192104000643881,0.5005489963139856,0.6241012519754353,0.3920908932496184,71.14456473300001,0.6967398594250602,0.5755328175030946,0.9560675192943437,0.5691106236346428,0.842188873661247
01081,AL,Lee County,-0.7800075474473336,0.05182844719724129,-0.08090557753446746,0.18738125471504483,77.14620646100002,-0.8689971552362303,0.09776154544358474,-0.10558075998078555,0.2792371283446465,-0.17990471349482082
01083,AL,Limestone County,-0.8542372813134806,-0.35655982158368016,0.12801636028208543,-0.06781976399947491,76.061757922,-0.9520608710135822,-0.3370662846027681,0.20902841329482377,-0.08213330748782034,-0.3498967324158077
01087,AL,Macon County,0.9571239300566455,2.4554335795455726,-0.07180051971512538,1.0134095853332044,71.420007275,1.0748680292392223,2.6569790447786876,-0.09186973114816442,1.4489119962156418,1.5320397950337923
01089,AL,Madison County,-1.5904532567146727,-0.4562309805350693,-0.5203019738925535,-0.3496124186729616,76.475175248,-1.7758929305726636,-0.4431902775725249,-0.767254390061134,-0.48115810349641075,-1.04390979055402
01091,AL,Marengo County,0.8002009450716623,1.5491383000280743,0.24648151165780824,0.8141671027891587,70.764814396,0.899269848499,1.6920090887360697,0.3874214711316305,1.1667801179184494,1.2480210734839705
01093,AL,Marion County,1.0165860738883938,-0.09774291571195806,0.5225765245885858,0.5669306241849742,72.40408574700001,1.1414066837312182,-0.06149325236201044,0.8031845291975629,0.8166876516856911,0.8127861936911027
01095,AL,Marshall County,0.20702932855903866,-0.10028335100614519,-0.18504626541939512,0.36737495723701974,71.90021300300002,0.23550566674881798,-0.06419815857697604,-0.2624030451952705,0.5341122971629468,0.13337277766835198
01097,AL,Mobile County,0.1702590455371046,0.920778969954615,-0.23341308179508452,0.27972843507588413,72.618914026,0.19435940124429302,1.022968999017443,-0.3352371586108279,0.41000283211414024,0.38899245160067863
01099,AL,Monroe County,1.377190281498861,1.6574201632380574,0.11517054398172977,0.7474910259932807,70.79126944900004,1.5449259185311872,1.80730125360046,0.1896842903724437,1.0723652795581093,1.3891549065220403
