county_fips,pop_total,White,pct_white,BlackAmerican ,pct_black,NativeAmerican,pct_native,AsianAmerican,pct_asian,NativeHawaiian_PI,pct_nativehawaiian,OtherRace,pct_otherrace,Multiracial,pct_multiracial,Latino,pct_latino
46075,1006,787,0.782306163,14,0.013916501,191,0.189860835,0,0,0,0,2,0.001988072,12,0.011928429,0,0
46077,5172,4842,0.936194896,0,0,56,0.010827533,6,0.001160093,0,0,11,0.002126837,110,0.021268368,147,0.028422274
46079,11207,10328,0.921566878,42,0.003747658,242,0.021593647,12,0.001070759,4,0.00035692,0,0,265,0.023645936,314,0.028018203
46081,26047,23296,0.89438323,173,0.00664184,509,0.019541598,148,0.005682036,27,0.001036588,55,0.002111568,858,0.032940454,981,0.037662687
46083,65801,59781,0.908512029,1398,0.021245878,147,0.002234009,1059,0.01609398,8,0.000121579,262,0.003981702,1389,0.021109102,1757,0.026701722
46085,3719,1995,0.536434525,0,0,1640,0.440978758,7,0.001882226,0,0,1,0.000268889,31,0.008335574,45,0.012100027
46087,5714,5295,0.926671334,15,0.002625131,17,0.002975149,0,0,0,0,0,0,134,0.023451173,253,0.044277214
46089,2251,2144,0.952465571,42,0.018658374,4,0.001776988,6,0.002665482,2,0.000888494,0,0,30,0.01332741,23,0.010217681
46091,4363,3579,0.820307128,7,0.001604401,271,0.062113225,0,0,0,0,4,0.0009168,129,0.029566812,373,0.085491634
46093,29970,25768,0.859793126,498,0.016616617,602,0.020086753,222,0.007407407,30,0.001001001,93,0.003103103,1397,0.04661328,1360,0.045378712
46095,1989,640,0.321769734,5,0.002513826,1237,0.621920563,0,0,5,0.002513826,5,0.002513826,84,0.042232278,13,0.006535948
46097,2312,2169,0.938148789,13,0.005622837,31,0.013408304,10,0.00432526,0,0,0,0,22,0.009515571,67,0.028979239
46099,197742,158577,0.80193889,12318,0.062293291,3659,0.018503909,3724,0.01883262,85,0.000429853,390,0.001972267,7980,0.040355615,11009,0.055673554
46101,6346,4779,0.753072802,50,0.007878979,775,0.122124173,118,0.01859439,2,0.000315159,0,0,315,0.049637567,307,0.04837693
46102,13695,630,0.046002191,8,0.000584155,12311,0.898941219,0,0,0,0,0,0,24,0.001752464,722,0.052719971
46103,110386,86607,0.78458319,1438,0.013027014,7358,0.066657004,1204,0.01090718,34,0.00030801,409,0.00370518,7097,0.064292573,6239,0.056519849
46105,2970,2834,0.954208754,0,0,57,0.019191919,22,0.007407407,0,0,13,0.004377104,31,0.01043771,13,0.004377104
46107,2587,2377,0.918824894,39,0.015075377,20,0.007730963,21,0.008117511,0,0,23,0.008890607,107,0.041360649,0,0
46109,10242,5653,0.55194298,47,0.004588947,4109,0.401191174,10,0.000976372,0,0,3,0.000292912,320,0.031243898,100,0.009763718
46111,2373,2215,0.933417615,0,0,5,0.002107038,0,0,0,0,0,0,62,0.026127265,91,0.038348083
46115,6355,5873,0.924154209,71,0.011172305,24,0.003776554,0,0,0,0,4,0.000629426,175,0.027537372,208,0.032730134
46117,2979,2652,0.890231621,0,0,100,0.033568312,0,0,0,0,13,0.00436388,83,0.027861699,131,0.043974488
46119,1318,1214,0.921092564,72,0.054628225,0,0,0,0,0,0,0,0,32,0.024279211,0,0
46121,9353,701,0.074949214,1,0.000106918,7804,0.834384689,314,0.033572116,0,0,6,0.000641505,135,0.014433871,392,0.041911686
46123,5607,4468,0.796861067,36,0.006420546,830,0.148029249,30,0.005350455,0,0,7,0.001248439,179,0.03192438,57,0.010165864
46125,8687,8232,0.947622885,50,0.005755727,36,0.004144123,55,0.0063313,4,0.000460458,0,0,108,0.01243237,202,0.023253137
46127,16700,14895,0.891916168,71,0.004251497,163,0.009760479,284,0.017005988,9,0.000538922,56,0.003353293,531,0.031796407,691,0.041377246
46129,5317,4193,0.788602595,116,0.021816814,531,0.099868347,7,0.001316532,0,0,4,0.000752304,357,0.067143126,109,0.020500282
46135,23311,20501,0.879456051,286,0.012268886,524,0.022478658,57,0.002445198,0,0,2,8.58E-05,713,0.030586418,1228,0.052678993
46137,2455,615,0.250509165,0,0,1649,0.671690428,0,0,6,0.002443992,0,0,19,0.007739308,166,0.067617108
47001,77337,67733,0.875816233,2442,0.031576089,196,0.002534363,1017,0.013150239,62,0.000801686,434,0.005611803,2792,0.036101737,2661,0.034407851
47003,50533,37993,0.751845329,3267,0.064650822,136,0.002691311,169,0.003344349,0,0,263,0.00520452,1848,0.036570162,6857,0.135693507
47005,15933,14560,0.913826649,304,0.019079897,18,0.001129731,170,0.010669679,123,0.007719827,0,0,469,0.029435762,289,0.018138455
47007,14816,12941,0.873447624,845,0.057032937,45,0.003037257,20,0.001349892,0,0,27,0.001822354,490,0.033072354,448,0.030237581
47009,135951,122162,0.898573751,3589,0.026399217,74,0.000544314,1008,0.007414436,36,0.000264801,330,0.002427345,3518,0.02587697,5234,0.038499165
47011,108859,91324,0.838920071,4972,0.045673761,202,0.001855611,1044,0.009590388,0,0,1141,0.010481448,2670,0.024527141,7506,0.06895158
47013,39397,37767,0.958626291,117,0.002969769,17,0.000431505,176,0.004467345,0,0,14,0.000355357,645,0.016371805,661,0.016777927
47015,14481,13454,0.929079483,359,0.024791106,19,0.001312064,0,0,2,0.000138112,0,0,250,0.017264001,397,0.027415234
47017,28381,23848,0.840280469,2506,0.08829851,31,0.00109228,87,0.003065431,0,0,2,7.05E-05,1026,0.036150946,881,0.031041894
47019,56315,52333,0.929290598,1212,0.021521797,35,0.000621504,259,0.00459913,19,0.000337388,21,0.000372902,910,0.016159105,1526,0.027097576
47021,41184,37150,0.90204934,788,0.019133644,102,0.00247669,219,0.005317599,15,0.000364219,285,0.006920163,1045,0.025373932,1580,0.038364413
47023,17392,14710,0.845791168,1795,0.103208372,0,0,30,0.001724931,0,0,107,0.006152254,239,0.01374195,511,0.029381325
47025,32092,30388,0.946902655,268,0.008350991,19,0.000592048,266,0.00828867,0,0,0,0,669,0.020846317,482,0.015019319
47027,7592,7126,0.9386196,53,0.006981033,29,0.00381981,43,0.005663857,0,0,0,0,130,0.017123288,211,0.027792413
47029,36186,33475,0.925081523,433,0.011965954,171,0.004725584,172,0.004753219,42,0.00116067,0,0,864,0.023876637,1029,0.028436412
47031,58080,50376,0.867355372,2182,0.037568871,14,0.000241047,747,0.01286157,125,0.002152204,251,0.004321625,1355,0.02332989,3030,0.052169421
47033,13955,10042,0.71959871,1531,0.109709781,88,0.006305984,65,0.004657829,8,0.000573271,6,0.000429953,605,0.043353637,1610,0.115370835
47035,61552,57708,0.937548739,483,0.007847024,101,0.001640889,165,0.00268066,0,0,39,0.000633611,1074,0.017448661,1982,0.032200416
47037,709786,394365,0.555611128,184819,0.260386934,484,0.000681896,25431,0.035829109,358,0.000504377,3350,0.004719732,25742,0.036267269,75237,0.105999555
47039,11483,10455,0.910476356,270,0.023513019,0,0,12,0.001045023,0,0,0,0,338,0.029434817,408,0.035530785
47041,20209,17584,0.870107378,320,0.015834529,61,0.003018457,90,0.004453461,0,0,23,0.001138107,434,0.02147558,1697,0.083972488
47043,54563,48104,0.881623078,1984,0.036361637,98,0.001796089,48,0.000879717,0,0,216,0.003958727,1812,0.033209318,2301,0.042171435
47045,36818,28831,0.783068065,4888,0.132761149,38,0.001032104,166,0.004508664,12,0.000325928,0,0,1501,0.040768103,1382,0.037535988
47047,42228,28185,0.667448139,11359,0.268992138,18,0.000426257,279,0.006606991,0,0,105,0.002486502,947,0.022425879,1335,0.031614095
47049,18642,17775,0.953492115,55,0.002950327,0,0,60,0.003218539,12,0.000643708,0,0,396,0.021242356,344,0.018452956
47051,42980,37689,0.876896231,2075,0.048278269,8,0.000186133,246,0.005723592,33,0.000767799,95,0.00221033,1220,0.028385295,1614,0.03755235
47053,50455,38300,0.75909226,8061,0.159766128,107,0.002120702,136,0.002695471,8,0.000158557,55,0.00109008,2263,0.044851848,1525,0.030224953
47055,30317,25083,0.827357588,2665,0.087904476,36,0.001187453,32,0.001055513,0,0,114,0.003760267,1386,0.045716924,1001,0.033017779
47057,23648,22000,0.930311231,219,0.009260825,41,0.001733762,22,0.000930311,78,0.003298376,19,0.000803451,407,0.017210758,862,0.036451286
47059,70399,64771,0.920055683,1169,0.01660535,72,0.001022742,343,0.004872228,20,0.000284095,107,0.001519908,1627,0.023111124,2290,0.032528871
47061,13550,12839,0.947527675,49,0.003616236,32,0.002361624,45,0.003321033,0,0,1,7.38E-05,368,0.027158672,216,0.015940959
47063,64531,51815,0.802947421,1970,0.030527963,137,0.002123011,575,0.008910446,237,0.003672653,176,0.002727371,1693,0.026235453,7928,0.122855682
47065,367193,257516,0.701309665,64960,0.176909691,353,0.000961347,6834,0.018611466,148,0.000403058,1416,0.003856283,13076,0.035610701,22890,0.06233779
47067,6726,6471,0.962087422,37,0.005501041,0,0,36,0.005352364,0,0,5,0.000743384,130,0.019327981,47,0.006987809
47069,25519,13766,0.539441201,10061,0.394255261,145,0.005682041,99,0.003879462,5,0.000195932,21,0.000822916,915,0.035855637,507,0.01986755
47071,26824,24385,0.909073964,899,0.033514763,71,0.002646883,23,0.000857441,0,0,21,0.000782881,720,0.026841634,705,0.026282434
47073,57107,53755,0.941303168,594,0.010401527,38,0.000665418,259,0.004535346,79,0.001383368,47,0.000823016,1318,0.023079482,1017,0.017808675
47075,17806,7782,0.437043693,8910,0.500393126,0,0,22,0.001235539,0,0,71,0.00398742,255,0.014321015,766,0.043019207
47077,27845,24087,0.865038607,2270,0.081522715,40,0.001436524,37,0.001328784,22,0.000790088,30,0.001077393,606,0.021763333,753,0.027042557
47079,32305,27903,0.863736264,2385,0.073827581,175,0.005417118,114,0.003528866,14,0.000433369,0,0,798,0.024702059,916,0.028354744
47081,24996,22392,0.895823332,854,0.034165466,119,0.004760762,213,0.008521363,8,0.000320051,58,0.002320371,633,0.025324052,719,0.028764602
47083,8253,7511,0.910093299,281,0.034048225,25,0.003029202,27,0.003271538,19,0.002302193,0,0,156,0.018902217,234,0.028353326
47085,19032,17214,0.904476671,237,0.012452711,34,0.001786465,146,0.00767129,0,0,179,0.009405212,705,0.037042875,517,0.027164775
47087,11730,10946,0.93316283,78,0.006649616,16,0.001364024,0,0,6,0.000511509,4,0.000341006,396,0.033759591,284,0.024211424
47089,55017,50079,0.910245924,923,0.016776633,32,0.000581638,321,0.00583456,18,0.000327172,220,0.003998764,1296,0.023556355,2128,0.038678954
47091,17982,16264,0.904460016,647,0.035980425,99,0.005505506,28,0.001557113,0,0,62,0.003447892,477,0.026526527,405,0.022522523
47093,481406,390243,0.810631774,39347,0.081733506,427,0.000886985,10892,0.022625393,258,0.00053593,1877,0.003898996,15466,0.032126729,22896,0.047560687
47095,6898,4541,0.658306756,1761,0.255291389,49,0.007103508,15,0.002174543,8,0.001159756,0,0,324,0.046970136,200,0.028993911
47097,25171,14790,0.587580946,8649,0.34360971,89,0.003535815,49,0.001946685,0,0,74,0.002939891,795,0.031583966,725,0.028802988
47099,44377,40922,0.922144354,628,0.014151475,22,0.000495752,181,0.004078689,42,0.000946436,176,0.003966018,1278,0.028798702,1128,0.025418573
47101,12637,11637,0.920867294,149,0.011790773,0,0,136,0.010762048,0,0,6,0.000474796,377,0.02983303,332,0.026272058
47103,35365,30205,0.85409303,2199,0.062180122,43,0.001215891,235,0.006644988,0,0,37,0.001046232,1283,0.036278807,1363,0.03854093
47105,55507,47929,0.863476679,691,0.01244888,38,0.000684598,529,0.00953033,0,0,209,0.003765291,804,0.01448466,5307,0.095609563
47107,53532,46611,0.870712845,1799,0.033606067,59,0.001102145,421,0.007864455,0,0,44,0.000821938,2177,0.040667264,2421,0.045225286
47109,25895,23076,0.891137285,1521,0.058737208,67,0.002587372,146,0.005638154,0,0,16,0.00061788,436,0.016837227,633,0.024444874
47111,25365,22909,0.903173664,146,0.005755963,21,0.000827912,97,0.003824167,0,0,0,0,840,0.033116499,1352,0.053301794
47113,98644,53723,0.544614979,36588,0.370909533,71,0.00071976,987,0.010005677,64,0.000648798,532,0.005393131,2460,0.024938161,4219,0.042769961
47115,28852,26225,0.90894912,838,0.02904478,22,0.000762512,134,0.004644392,0,0,20,0.000693193,1004,0.034798281,609,0.021107722
47117,34567,29188,0.844389157,1629,0.047125871,92,0.002661498,204,0.005901582,0,0,200,0.005785865,1169,0.033818382,2085,0.060317644
47119,102002,79550,0.779886669,11062,0.108448854,217,0.002127409,890,0.008725319,8,7.84E-05,134,0.0013137,3394,0.033273857,6747,0.066145762
47121,12839,11605,0.903886596,306,0.023833632,0,0,67,0.005218475,0,0,54,0.004205935,652,0.050782771,155,0.012072591
47123,46489,40909,0.879971606,826,0.017767644,45,0.000967971,194,0.00417303,0,0,98,0.002108026,2293,0.049323496,2124,0.045688227
47125,222305,135421,0.609167585,43586,0.196063966,527,0.002370617,5211,0.023440768,591,0.00265851,1334,0.006000765,11816,0.053152201,23819,0.107145588
47127,6558,6055,0.923299787,240,0.036596523,33,0.005032022,60,0.009149131,1,0.000152486,0,0,138,0.021043001,31,0.004727051
47129,21124,19111,0.904705548,1003,0.047481538,54,0.002556334,36,0.001704223,9,0.000426056,0,0,564,0.026699489,347,0.016426813
47131,30670,24563,0.800880339,3219,0.104955983,30,0.000978155,67,0.002184545,27,0.000880339,75,0.002445386,1127,0.036746006,1562,0.050929247
47133,22576,21557,0.954863572,283,0.012535436,32,0.001417434,57,0.002524805,9,0.000398653,3,0.000132884,216,0.009567682,419,0.018559532
47135,8432,7667,0.909274194,30,0.003557875,44,0.005218216,186,0.022058824,0,0,0,0,420,0.049810247,85,0.010080645
47137,5042,4801,0.952201507,14,0.002776676,0,0,0,0,0,0,0,0,115,0.022808409,112,0.022213407
47139,17620,15966,0.906129398,66,0.003745743,51,0.002894438,37,0.002099886,0,0,41,0.002326901,1065,0.060442679,394,0.022360953
47141,80157,69886,0.871863967,1689,0.021071148,81,0.001010517,841,0.01049191,0,0,18,0.000224559,2245,0.028007535,5397,0.067330364
47143,33031,29071,0.880112621,564,0.017074869,22,0.000666041,150,0.004541189,0,0,107,0.003239381,1299,0.039326693,1818,0.055039206
47145,53777,49060,0.912285921,1450,0.0269632,130,0.00241739,337,0.00626662,17,0.00031612,56,0.001041337,1526,0.028376443,1201,0.022332968
47147,73297,59633,0.813580365,5204,0.070998813,52,0.000709442,524,0.007148997,2,2.73E-05,412,0.005620967,1834,0.025021488,5636,0.076892642
47149,343727,231950,0.674808787,51665,0.150308239,354,0.001029887,12426,0.036150782,124,0.000360751,1065,0.003098389,14761,0.042943964,31382,0.0912992
47151,21917,21210,0.967741935,71,0.003239494,38,0.001733814,85,0.003878268,4,0.000182507,64,0.002920108,395,0.01802254,50,0.002281334
47153,16065,14822,0.922626829,85,0.005291005,59,0.00367258,44,0.002738873,12,0.000746965,50,0.003112356,358,0.022284469,635,0.039526922
47155,98455,87045,0.884109492,890,0.009039663,166,0.001686049,1192,0.012107054,35,0.000355492,310,0.003148647,2031,0.020628714,6786,0.06892489
47157,926440,319771,0.345161047,496110,0.53550149,513,0.000553733,26571,0.028680756,134,0.00014464,2703,0.00291762,17806,0.019219809,62832,0.067820906
47159,20034,18134,0.905161226,337,0.016821404,16,0.000798642,90,0.004492363,0,0,57,0.002845163,761,0.037985425,639,0.031895777
47161,13724,12359,0.900539201,92,0.006703585,19,0.001384436,75,0.005464879,103,0.007505101,1,7.29E-05,583,0.042480326,492,0.035849607
47163,158722,146667,0.924049596,3022,0.019039579,222,0.001398672,1225,0.007717897,0,0,399,0.002513829,3653,0.023015083,3534,0.022265344
47165,196845,159706,0.81132871,16239,0.08249638,220,0.001117631,3065,0.015570627,87,0.000441972,606,0.003078564,5779,0.029358124,11143,0.056607991
47167,61116,45554,0.745369461,11304,0.184959749,54,0.000883566,341,0.005579554,0,0,407,0.006659467,1660,0.027161463,1796,0.02938674
47169,11596,9499,0.81916178,1368,0.117971714,47,0.004053122,20,0.001724733,0,0,0,0,322,0.027768196,340,0.029320455
47171,17845,16301,0.913477164,53,0.00297002,65,0.003642477,27,0.001513029,0,0,0,0,351,0.019669375,1048,0.058727935
47173,19860,18885,0.950906344,109,0.005488419,0,0,5,0.000251762,0,0,18,0.000906344,449,0.022608258,394,0.019838872
47175,6182,5882,0.951472016,8,0.00129408,26,0.004205759,14,0.002264639,0,0,0,0,196,0.03170495,56,0.009058557
47177,41163,34632,0.841338095,1080,0.026237155,98,0.002380779,176,0.004275684,22,0.000534461,16,0.000388699,1232,0.029929791,3907,0.094915337
47179,133282,116450,0.873711379,4872,0.036554073,118,0.000885341,2051,0.015388425,0,0,123,0.000922855,4496,0.033732987,5172,0.03880494
47181,16325,14506,0.888575804,784,0.048024502,15,0.000918836,22,0.001347626,24,0.001470138,18,0.001102603,570,0.034915773,386,0.023644717
47183,32946,28167,0.854944455,2593,0.078704547,81,0.002458569,390,0.011837552,18,0.000546349,86,0.002610332,623,0.018909731,988,0.029988466
47185,27420,25413,0.926805252,494,0.018016047,17,0.000619985,95,0.003464624,65,0.002370532,0,0,535,0.019511306,801,0.029212254
47187,248897,205782,0.826775735,9725,0.039072387,58,0.000233028,12661,0.050868432,0,0,1002,0.004025762,6987,0.028071853,12682,0.050952804
47189,149096,122418,0.821068305,10298,0.069069593,79,0.00052986,2808,0.018833503,0,0,1422,0.009537479,4552,0.030530665,7519,0.050430595
48001,58077,32935,0.567091964,10836,0.186579885,415,0.007145686,385,0.00662913,33,0.000568211,125,0.002152315,2704,0.046558879,10644,0.183273929
48003,18362,7057,0.384326326,417,0.022709944,0,0,87,0.004738046,0,0,12,0.000653524,151,0.008223505,10638,0.579348655
48005,86608,51352,0.592924441,10924,0.126131535,368,0.00424903,809,0.009340938,0,0,161,0.001858951,3101,0.035805006,19893,0.229690098
48007,24048,15840,0.658682635,202,0.008399867,118,0.004906853,419,0.017423486,0,0,0,0,518,0.021540253,6951,0.289046906
48009,8649,7539,0.871661464,46,0.005318534,32,0.00369985,16,0.001849925,0,0,1,0.00011562,270,0.031217482,745,0.086137126
48011,1912,1663,0.869769874,16,0.008368201,21,0.010983264,2,0.001046025,0,0,0,0,30,0.015690377,180,0.094142259
48013,49403,15463,0.312997186,472,0.009554076,20,0.000404834,255,0.00516163,0,0,37,0.000748942,720,0.014574014,32436,0.656559318
48015,30406,18282,0.601262909,2625,0.086331645,29,0.000953759,147,0.004834572,0,0,111,0.003650595,640,0.021048477,8572,0.281918042
48017,6902,1941,0.281222834,16,0.002318169,70,0.010141988,92,0.01332947,0,0,0,0,95,0.013764126,4688,0.679223414
48019,21182,15690,0.740723256,197,0.009300349,114,0.005381928,100,0.00472099,0,0,133,0.006278916,606,0.028609196,4342,0.204985365
48021,98435,47507,0.482623051,6132,0.062294915,110,0.001117489,662,0.00672525,0,0,290,0.002946107,3164,0.032143039,40570,0.41215015
48023,3475,2788,0.802302158,51,0.014676259,7,0.002014388,0,0,38,0.010935252,0,0,201,0.057841727,390,0.112230216
48025,30977,9220,0.297640185,1939,0.062594828,79,0.002550279,196,0.006327275,0,0,64,0.002066049,953,0.030764761,18526,0.598056623
48027,372821,160954,0.431719243,80818,0.21677427,644,0.001727371,10534,0.028254846,2410,0.006464228,1084,0.002907562,18765,0.050332465,97612,0.261820016
48029,2014059,525772,0.261050942,141156,0.070085335,2676,0.00132866,59390,0.029487716,1995,0.000990537,6882,0.00341698,47116,0.023393555,1229072,0.610246274
48031,11608,8647,0.744917298,23,0.001981392,21,0.001809097,89,0.007667126,63,0.005427292,0,0,443,0.038163336,2322,0.200034459
48033,686,563,0.820699708,10,0.014577259,0,0,0,0,0,0,0,0,61,0.088921283,52,0.075801749
48035,18404,13901,0.755324929,343,0.018637253,27,0.001467072,123,0.00668333,0,0,7,0.000380352,390,0.021191045,3613,0.196316018
48037,92747,57694,0.622057856,23294,0.251156372,439,0.004733307,1250,0.013477525,104,0.00112133,90,0.000970382,2355,0.025391657,7521,0.081091572
48039,374600,163226,0.435734116,56112,0.149791778,766,0.002044848,26256,0.070090763,46,0.000122798,685,0.001828617,7956,0.021238655,119553,0.319148425
48041,234548,127697,0.544438665,24459,0.104281426,172,0.000733325,13702,0.058418746,184,0.000784488,695,0.002963146,5944,0.025342361,61695,0.263037843
48043,9454,4909,0.519251111,32,0.003384811,19,0.002009731,135,0.01427967,0,0,0,0,55,0.005817643,4304,0.455257034
48045,1290,734,0.568992248,54,0.041860465,0,0,0,0,0,0,11,0.008527132,37,0.028682171,454,0.351937984
48047,7059,585,0.082872928,44,0.006233178,0,0,0,0,10,0.001416631,0,0,106,0.015016291,6314,0.894460972
48049,38159,26610,0.697345318,1265,0.033150764,49,0.001284101,155,0.004061951,4,0.000104825,203,0.005319846,988,0.025891664,8885,0.232841531
48051,17958,11382,0.633812229,2171,0.120893195,25,0.001392137,58,0.003229758,0,0,16,0.000890968,426,0.023722018,3880,0.216059695
48053,49684,35706,0.718661943,655,0.013183319,75,0.00150954,230,0.004629257,65,0.001308268,109,0.002193865,1544,0.031076403,11300,0.227437404
48055,46141,16940,0.367135519,2014,0.043648816,77,0.001668798,319,0.006913591,16,0.000346763,45,0.000975271,1318,0.028564617,25412,0.550746624
48057,20127,8196,0.40721419,458,0.022755503,47,0.002335172,800,0.039747603,0,0,0,0,555,0.027574899,10071,0.500372634
48059,13869,11532,0.8314947,165,0.011897037,6,0.00043262,120,0.00865239,23,0.001658375,58,0.004181989,484,0.034897974,1481,0.106784916
48061,421854,35332,0.083754095,1692,0.004010866,376,0.000891304,2952,0.006997682,126,0.000298682,281,0.000666107,1504,0.003565215,379591,0.89981605
48063,12543,6708,0.534800287,1794,0.143027984,0,0,91,0.007255043,0,0,14,0.00111616,579,0.046161205,3357,0.267639321
48065,5801,4837,0.833821755,69,0.011894501,148,0.025512843,8,0.001379073,29,0.004999138,32,0.00551629,61,0.010515428,617,0.106360972
48067,28637,21522,0.751545204,4305,0.150329993,38,0.001326955,735,0.025666096,0,0,88,0.003072948,443,0.015469498,1506,0.052589308
48069,7381,2258,0.305920607,106,0.014361198,36,0.004877388,55,0.007451565,0,0,2,0.000270966,100,0.0135483,4824,0.653569977
48071,47037,29946,0.636647745,3322,0.070625252,46,0.000977954,649,0.013797649,0,0,0,0,1214,0.025809469,11860,0.252141931
48073,50824,29945,0.589190146,6644,0.130725641,62,0.001219896,245,0.004820557,30,0.000590272,76,0.001495357,1471,0.028943019,12351,0.243015111
48075,6781,3444,0.507889692,478,0.070491078,9,0.001327238,6,0.000884825,0,0,0,0,311,0.045863442,2533,0.373543725
48077,10290,9023,0.876870748,27,0.002623907,121,0.011758989,95,0.009232264,0,0,3,0.000291545,290,0.028182702,731,0.071039845
48079,2529,834,0.329774614,133,0.052589957,1,0.000395413,0,0,0,0,3,0.00118624,19,0.007512851,1539,0.608540925
48081,3305,2425,0.733736762,52,0.015733737,2,0.000605144,5,0.001512859,0,0,0,0,59,0.01785174,762,0.230559758
48083,7808,5898,0.755379098,253,0.032402664,27,0.003457992,96,0.012295082,0,0,0,0,106,0.01357582,1428,0.182889344
48085,1079153,568410,0.52671864,111174,0.103019683,2456,0.002275859,182173,0.168811095,522,0.000483713,6152,0.005700767,39422,0.036530501,168844,0.156459742
48087,2865,1743,0.608376963,194,0.067713787,9,0.003141361,0,0,22,0.007678883,0,0,57,0.019895288,840,0.293193717
48089,20582,11229,0.545573802,2442,0.118647362,27,0.001311826,70,0.00340103,0,0,42,0.002040618,309,0.015013118,6463,0.314012244
48091,165201,106820,0.646606255,3656,0.022130617,127,0.00076876,1850,0.011198479,80,0.000484259,957,0.005792943,4436,0.026852138,47275,0.286166549
48093,13651,9136,0.669255,59,0.004322028,41,0.003003443,71,0.005201084,0,0,8,0.000586038,353,0.025858911,3983,0.291773496
48095,3235,1752,0.541576507,136,0.042040185,2,0.000618238,28,0.008655332,0,0,6,0.001854714,57,0.017619784,1254,0.38763524
48097,41860,30640,0.731963688,1333,0.031844243,229,0.005470616,369,0.008815098,0,0,56,0.001337793,1266,0.030243669,7967,0.190324892
48099,82927,46473,0.560408552,10438,0.125869741,180,0.002170584,1761,0.021235545,626,0.007548808,244,0.002942347,6953,0.083844827,16252,0.195979597
48101,1647,986,0.598664238,109,0.066180935,0,0,0,0,0,0,15,0.009107468,148,0.089860352,389,0.236187007
48103,4636,1342,0.289473684,69,0.01488352,11,0.002372735,114,0.024590164,6,0.001294219,0,0,39,0.008412425,3055,0.658973253
48105,2949,1208,0.409630383,11,0.003730078,0,0,0,0,0,0,0,0,2,0.000678196,1728,0.585961343
48107,5157,1957,0.379484196,135,0.02617801,0,0,34,0.00659298,19,0.003684313,11,0.002133023,73,0.014155517,2928,0.56777196
48109,2181,249,0.114167813,4,0.001834021,132,0.060522696,22,0.010087116,0,0,0,0,0,0,1774,0.813388354
48111,7165,3384,0.472295883,5,0.000697837,0,0,0,0,0,0,107,0.014933706,237,0.03307746,3432,0.478995115
48113,2604053,713636,0.274048186,577868,0.221910998,4989,0.00191586,173014,0.066440276,935,0.000359056,7176,0.002755704,60006,0.02304331,1066429,0.409526611
48115,12342,3868,0.313401394,944,0.076486793,33,0.002673797,20,0.001620483,1,8.10E-05,0,0,248,0.020093988,7228,0.585642521
48117,18585,4132,0.222329836,252,0.013559322,69,0.003712672,86,0.004627388,0,0,0,0,36,0.001937046,14010,0.753833737
48119,5278,4109,0.778514589,462,0.087533156,0,0,19,0.003599848,0,0,23,0.004357711,166,0.031451307,499,0.094543388
48121,914870,508342,0.555643971,93656,0.102370829,1566,0.001711719,89811,0.098168046,752,0.000821975,3290,0.003596139,36759,0.040179479,180694,0.197507843
48123,19826,10563,0.532785232,1536,0.077474024,18,0.000907899,69,0.003480278,0,0,31,0.001563603,399,0.020125088,7210,0.363663876
48125,1570,927,0.59044586,30,0.01910828,0,0,7,0.004458599,5,0.003184713,0,0,2,0.001273885,599,0.381528662
48127,8672,839,0.096748155,52,0.00599631,23,0.002652214,82,0.00945572,0,0,10,0.001153137,38,0.004381919,7628,0.879612546
48129,3298,2551,0.77349909,216,0.065494239,6,0.001819284,77,0.023347483,0,0,0,0,37,0.011218921,411,0.124620982
48131,9960,985,0.098895582,85,0.008534137,0,0,0,0,0,0,0,0,56,0.00562249,8834,0.886947791
48133,17812,13793,0.774365596,413,0.023186616,75,0.004210645,73,0.004098361,0,0,33,0.001852684,337,0.018919829,3088,0.17336627
48135,162300,47088,0.29012939,7268,0.044781269,424,0.002612446,1597,0.009839803,7,4.31E-05,197,0.001213802,2518,0.015514479,103201,0.635865681
48137,1380,679,0.492028986,14,0.010144928,2,0.001449275,0,0,0,0,0,0,2,0.001449275,683,0.494927536
48139,195509,109920,0.562224757,24426,0.124935425,294,0.001503767,1420,0.007263093,38,0.000194364,606,0.003099602,4998,0.025564041,53807,0.275214952
48141,863832,96994,0.112283407,24578,0.028452292,2197,0.002543319,9597,0.011109799,1238,0.001433149,1425,0.001649626,11265,0.01304073,716538,0.829487678
48143,42788,31252,0.730391699,604,0.014116107,168,0.003926334,402,0.009395158,89,0.002080022,27,0.000631018,912,0.021314387,9334,0.218145274
48145,17013,8437,0.495914889,3420,0.201022747,17,0.000999236,270,0.015870217,0,0,0,0,653,0.038382413,4216,0.247810498
48147,36052,27746,0.769610563,2162,0.059968934,146,0.004049706,159,0.004410296,23,0.000637967,26,0.000721181,1233,0.034200599,4557,0.126400754
48149,24564,17139,0.697728383,1467,0.059721544,17,0.00069207,83,0.003378929,5,0.00020355,33,0.001343429,406,0.016528253,5414,0.220403843
48151,3680,2233,0.606793478,113,0.030706522,1,0.000271739,9,0.002445652,0,0,0,0,117,0.031793478,1207,0.32798913
48153,5386,1928,0.357965095,141,0.026178983,0,0,16,0.002970665,0,0,0,0,108,0.020051987,3193,0.592833271
48155,1075,730,0.679069767,3,0.002790698,5,0.004651163,2,0.001860465,0,0,0,0,189,0.175813953,146,0.135813953
